"ID","nomArch","coteArch","dateEntree","statutJur","modeEntree","servProd","typeProd","activiteProd","descContenu","natureSupport","mlEntree","nbreArt"
3517,"Archives municipales de St Etienne",NA,"01/06/1977",NA,"Versement",NA,NA,"VOIRIE - EAUX - ECLAIRAGES : RAPPORTS JOURNALIERS DE L' INGENIEUR DIRECTEUR
PHOTOGRAPHIES DES BENNES BASCULANTES
CREATION DE DEPOT DE GADOUES A MOMEY
AMENAGEMENTS DU QUARTIER DE LA METARE
AMENAGEMENTS DE LA PLACE DES URSULES
AMENAGEMENTS DE LA PLACE VILLEBOEUF
PROJETS D'IMPLANTATION D'ARBRES SUR DIVERS BOULEVARDS
VOIRIE
COMPAGNIE ELECTRIQUE DE LA LOIRE ET DU CENTRE
LIGNES ELECTRIQUES DU PONT DE LIGNON A LA RIVIERE
AUTORISATION DE PASSAGE D'UNE LIGNE ELECTRIQUE DANS LE DEPOT DES GADOUES DE MOMEY","VOIRIE - EAUX - ECLAIRAGES : RAPPORTS JOURNALIERS DE L' INGENIEUR DIRECTEUR
PHOTOGRAPHIES DES BENNES BASCULANTES
CREATION DE DEPOT DE GADOUES A MOMEY
AMENAGEMENTS DU QUARTIER DE LA METARE
AMENAGEMENTS DE LA PLACE DES URSULES
AMENAGEMENTS DE LA PLACE VILLEBOEUF
PROJETS D'IMPLANTATION D'ARBRES SUR DIVERS BOULEVARDS
VOIRIE
COMPAGNIE ELECTRIQUE DE LA LOIRE ET DU CENTRE
LIGNES ELECTRIQUES DU PONT DE LIGNON A LA RIVIERE
AUTORISATION DE PASSAGE D'UNE LIGNE ELECTRIQUE DANS LE DEPOT DES GADOUES DE MOMEY","Support électronique","0,00",18
3521,"Archives municipales de St Etienne",NA,"17/06/1977",NA,"Versement",NA,NA,"DOSSIER ALLOCATION LOGEMENT DE MR JAVELLE Serge (1975).","DOSSIER ALLOCATION LOGEMENT DE MR JAVELLE Serge (1975).","Support papier","0,00",1
3534,"Archives municipales de St Etienne",NA,"22/07/1977",NA,"Versement",NA,NA,"DOSSIERS DE PAIES MATRICULES 1 à 2415.","DOSSIERS DE PAIES MATRICULES 1 à 2415.","Support papier","7,50",48
3535,"Archives municipales de St Etienne",NA,"06/07/1977",NA,"Versement",NA,NA,"ACTES NOTARIES","ACTES NOTARIES","Support papier","0,00",64
3538,"Archives municipales de St Etienne",NA,"03/08/1977",NA,"Versement",NA,NA,"C.E.S.BEAULIEU-C.E.S.600","C.E.S.BEAULIEU-C.E.S.600","Support papier","0,25",10
3539,"Archives municipales de St Etienne",NA,"03/08/1977",NA,"Versement",NA,NA,"AMENAGEMENT DU PORT DE SAINT VICTOR SUR LOIRE","AMENAGEMENT DU PORT DE SAINT VICTOR SUR LOIRE","Support papier","0,10",2
3540,"Archives municipales de St Etienne",NA,"03/08/1977",NA,"Versement",NA,NA,"CONSTRUCTION D'UN CENTRE D'INTERVENTION DE SAPEURS POMPIERS A SAINT VICTOR SUR LOIRE","CONSTRUCTION D'UN CENTRE D'INTERVENTION DE SAPEURS POMPIERS A SAINT VICTOR SUR LOIRE","Support papier","0,20",10
3542,"Archives municipales de St Etienne",NA,"10/08/1977",NA,"Versement",NA,NA,"AMENAGEMENT D'UN TERRAIN DE SPORTS RUE BURDEAU-GYMNASE DU BARDOT-PUITS THIBAUT","AMENAGEMENT D'UN TERRAIN DE SPORTS RUE BURDEAU-GYMNASE DU BARDOT-PUITS THIBAUT","Support papier","0,55",13
3547,"Archives municipales de St Etienne",NA,"01/09/1977",NA,"Versement",NA,NA,"SERVICE INHUMATIONS-CIMETIERES - CONCESSIONS DE TERRAIN","SERVICE INHUMATIONS-CIMETIERES - CONCESSIONS DE TERRAIN","Support mixte","0,00",1
3553,"Archives municipales de St Etienne",NA,"28/09/1977",NA,"Versement",NA,NA,"BORDEREAUX- JOURNAL DES MANDATEMENTS EMIS
BORDEREAUX- JOURNAL DES MANDATEMENTS EMIS
BORDEREAUX- JOURNAL DES TITRES EMIS
BORDEREAUX- JOURNAL DES RECETTES
LIVRE DES MOUVEMENTS RECAPITULATIF MAI 1977
 JUILLET 1977
 AOUT 1977
LIVRE DES MOUVEMENTS","BORDEREAUX- JOURNAL DES MANDATEMENTS EMIS
BORDEREAUX- JOURNAL DES MANDATEMENTS EMIS
BORDEREAUX- JOURNAL DES TITRES EMIS
BORDEREAUX- JOURNAL DES RECETTES
LIVRE DES MOUVEMENTS RECAPITULATIF MAI 1977
 JUILLET 1977
 AOUT 1977
LIVRE DES MOUVEMENTS","Support papier","0,00",45
3557,"Archives municipales de St Etienne","D","30/09/1977",NA,"Versement",NA,NA,"DOSSIERS DE DELIBERATION DU CONSEIL MUNICIPAL ANNEE 1970","DOSSIERS DE DELIBERATION DU CONSEIL MUNICIPAL ANNEE 1970","Support papier","0,00",10
3558,"Archives municipales de St Etienne",NA,"06/10/1977",NA,"Versement",NA,NA,"DOSSIERS DU CM: installations sportives du groupe scolaire de Montreynaud.","DOSSIERS DU CM: installations sportives du groupe scolaire de Montreynaud.","Support mixte","0,35",13
3563,"Archives municipales de St Etienne",NA,"13/10/1977",NA,"Versement",NA,NA,"BORDEREAUX-JOURNAUX DE MANDATS ET DE TITRES, FACTURES, LIVRES COMPTABLES","BORDEREAUX-JOURNAUX DE MANDATS ET DE TITRES, FACTURES, LIVRES COMPTABLES","Support papier","2,00",39
3566,"Archives municipales de St Etienne",NA,"25/10/1977",NA,"Versement",NA,NA,"DOSSIERS PAIE PAR ORDRE MATRICULE.","DOSSIERS PAIE PAR ORDRE MATRICULE.","Support papier","0,00",1
3571,"Archives municipales de St Etienne",NA,"02/11/1977",NA,"Versement",NA,NA,"ACCIDENTS DU TRAVAIL REGIME AGRICOLE","ACCIDENTS DU TRAVAIL REGIME AGRICOLE","Support papier","0,00",1
3572,"Archives municipales de St Etienne",NA,"07/11/1977",NA,"Versement",NA,NA,"Construction du lycée technique du Mont, lycée technique de jeunes filles (1949-1971) ; construction d'un groupe scolaire à Beaulieu (1950-1958) ; construction du collège moderne de jeunes filles rue Gambetta (1954-1961) ; construction d'une piscine couverte au parc des sports de Villeboeuf (1957-1966).","Construction du lycée technique du Mont, lycée technique de jeunes filles (1949-1971) ; construction d'un groupe scolaire à Beaulieu (1950-1958) ; construction du collège moderne de jeunes filles rue Gambetta (1954-1961) ; construction d'une piscine couverte au parc des sports de Villeboeuf (1957-1966).","Support papier","4,80",22
3573,"Archives municipales de St Etienne",NA,"08/11/1977",NA,"Versement",NA,NA,"BORDERAUX DEPENSES ET RECETTES 1974 et 1975
BORDERAUX SERVICE DES EAUX
BORDERAUX RESIDENCES","BORDERAUX DEPENSES ET RECETTES 1974 et 1975
BORDERAUX SERVICE DES EAUX
BORDERAUX RESIDENCES","Support papier","0,00",20
3576,"Archives municipales de St Etienne",NA,"15/11/1977",NA,"Versement",NA,NA,"DOSIERS DES RETRAITES DECEDES","DOSIERS DES RETRAITES DECEDES","Support papier","0,00",84
3578,"Archives municipales de St Etienne",NA,"23/11/1977",NA,"Versement",NA,NA,"ACQUISITION DE TENEMENTS","ACQUISITION DE TENEMENTS","Support papier","0,00",1
3581,"Archives municipales de St Etienne",NA,"30/11/1977",NA,"Versement",NA,NA,"ETAT DES PAIES DES ECOLES","ETAT DES PAIES DES ECOLES","Support papier","0,00",1
3582,"Archives municipales de St Etienne",NA,"16/11/1977",NA,"Versement",NA,NA,"ECOLE MATERNELLE RUE DE CHAMPAGNE","ECOLE MATERNELLE RUE DE CHAMPAGNE","Support papier","0,14",6
3583,"Archives municipales de St Etienne",NA,"21/11/1977",NA,"Versement",NA,NA,"EXTENSION DE L'ECOLE MATERNELLE DE LA VIVARAIZE.","EXTENSION DE L'ECOLE MATERNELLE DE LA VIVARAIZE.","Support papier","0,15",1
3587,"Archives municipales de St Etienne",NA,"07/12/1977",NA,"Versement",NA,NA,"COLLECTEUR DE L'ONZON
CONDUITE FORCEE DU FURAN
PENETRANTE","COLLECTEUR DE L'ONZON
CONDUITE FORCEE DU FURAN
PENETRANTE","Support papier","0,00",28
3588,"Archives municipales de St Etienne",NA,"07/12/1977",NA,"Versement",NA,NA,"Construction du groupe scolaire n°1 à Bizillon le haut. La Cotonne. (1970-1974)","Construction du groupe scolaire n°1 à Bizillon le haut. La Cotonne. (1970-1974)","Support électronique","0,15",1
3589,"Archives municipales de St Etienne",NA,"07/12/1977",NA,"Versement",NA,NA,"CONSTRUCTION DU COMPLEXE SPORTIF AU CES DE BEAULIEU.","CONSTRUCTION DU COMPLEXE SPORTIF AU CES DE BEAULIEU.","Support mixte","0,15",1
3591,"Archives municipales de St Etienne",NA,"09/12/1977",NA,"Versement",NA,NA,"DOSSIERS DU CM:installations sportives du groupe scolaire de Montreynaud","DOSSIERS DU CM:installations sportives du groupe scolaire de Montreynaud","Support papier","0,20",9
3592,"Archives municipales de St Etienne",NA,"14/12/1977",NA,"Versement",NA,NA,"MAISON DE LA CULTURE","MAISON DE LA CULTURE","Support papier","1,50",51
3593,"Archives municipales de St Etienne",NA,"27/12/1977",NA,"Versement",NA,NA,"GROUPE SCOLAIRE METARE SUD-EST","GROUPE SCOLAIRE METARE SUD-EST","Support papier","0,75",16
3594,"Archives municipales de St Etienne",NA,"06/01/1978",NA,"Versement",NA,NA,"NOTES DE SERVICE. ENQUETES. FERMETURE DES BOULANGERIES. REGISTRE DU COMMERCE","NOTES DE SERVICE. ENQUETES. FERMETURE DES BOULANGERIES. REGISTRE DU COMMERCE","Support papier","0,40",8
3604,"Archives municipales de St Etienne",NA,"21/02/1978",NA,"Versement",NA,NA,"JOURNAUX DE PAIE","JOURNAUX DE PAIE","Support papier","3,00",12
3606,"Archives municipales de St Etienne",NA,"24/02/1978",NA,"Versement",NA,NA,"BROUILLON DAS-IRCANTEC-PRIME AMICALE","BROUILLON DAS-IRCANTEC-PRIME AMICALE","Support papier","0,00",3
3630,"Archives municipales de St Etienne",NA,"22/05/1978",NA,"Versement",NA,NA,"BIBLIOTHEQUE DE CENTRE-DEUX - DELIBERATIONS","BIBLIOTHEQUE DE CENTRE-DEUX - DELIBERATIONS","Support papier","0,15",5
3636,"Archives municipales de St Etienne","H","14/06/1978",NA,"Versement",NA,NA,"Défense passive (9 LIASSES)","Défense passive (9 LIASSES)","Support papier","0,00",25
3645,"Archives municipales de St Etienne","W","08/08/1978",NA,"Versement",NA,NA,"Dossiers du secretariat du conseil municipal sur des constructions par des SA d'HLM et alimentation en eau de Montreynaud.","Dossiers du secretariat du conseil municipal sur des constructions par des SA d'HLM et alimentation en eau de Montreynaud.","Support électronique","0,30",4
3646,"Archives municipales de St Etienne","W","08/08/1978",NA,"Versement",NA,NA,"Délibérations pour la construction d'immeuble avec la société d'HLM ""Cités jardins"" (1948-1962)","Délibérations pour la construction d'immeuble avec la société d'HLM ""Cités jardins"" (1948-1962)","Support papier","0,25",5
3647,"Archives municipales de St Etienne","W","08/08/1978",NA,"Versement",NA,NA,"Délibérations du Conseil municipal pour la construction de logements à Beaulieu-Monchovet et Beaulieu Le Rond-Point avec l'OPHLM de Saint-Etienne","Délibérations du Conseil municipal pour la construction de logements à Beaulieu-Monchovet et Beaulieu Le Rond-Point avec l'OPHLM de Saint-Etienne","Support mixte","0,25",6
3648,"Archives municipales de St Etienne","W","08/08/1978",NA,"Versement",NA,NA,"Délibérations du Conseil municipal pour la construction de logements avec ""le foyer jardin stéphanois"" d'immeubles à la Rivière, rue Antoine Durafour, à Valbenoite, à Bel-Air, à la Vivaraize.","Délibérations du Conseil municipal pour la construction de logements avec ""le foyer jardin stéphanois"" d'immeubles à la Rivière, rue Antoine Durafour, à Valbenoite, à Bel-Air, à la Vivaraize.","Support papier","0,45",6
3649,"Archives municipales de St Etienne","W","08/08/1978",NA,"Versement",NA,NA,"Délibérations du Conseil municipal pour la construction de logements avec la société anonyme coopérative d'HLM ""l'union mutuelle de construction familiale"" ; préparation du Vème et VI ème plan ; construction de la RPA ""les Hortensias"" rue Victor Duchamp avec l'OPHLM de Saint-Etienne.","Délibérations du Conseil municipal pour la construction de logements avec la société anonyme coopérative d'HLM ""l'union mutuelle de construction familiale"" ; préparation du Vème et VI ème plan ; construction de la RPA ""les Hortensias"" rue Victor Duchamp avec l'OPHLM de Saint-Etienne.","Support papier","0,45",5
3650,"Archives municipales de St Etienne","W","08/08/1978",NA,"Versement",NA,NA,"RECONSTRUCTION ECOLE DES BEAUX ARTS- AMENAGEMENTS BOURSE DU TRAVAIL BIBLIOTHEQUE MUNICIPALE-BUREAU D'AIDE SOCIALE 6 RUE DE LA RESISTANCE - REFECTION HOTEL DE VILLE","RECONSTRUCTION ECOLE DES BEAUX ARTS- AMENAGEMENTS BOURSE DU TRAVAIL BIBLIOTHEQUE MUNICIPALE-BUREAU D'AIDE SOCIALE 6 RUE DE LA RESISTANCE - REFECTION HOTEL DE VILLE","Support papier","0,30",8
3651,"Archives municipales de St Etienne","W","08/08/1978",NA,"Versement",NA,NA,"Délibérations du Conseil municipal concernant des travaux de voirie, revêtement bitumeux, chaussées trottoirs, éclairage, eaux.","Délibérations du Conseil municipal concernant des travaux de voirie, revêtement bitumeux, chaussées trottoirs, éclairage, eaux.","Support papier","0,45",5
3652,"Archives municipales de St Etienne","W","09/08/1978",NA,"Versement",NA,NA,"Dossiers des délibérations du Conseil municipal sur des constructions avec la SA d'HLM ""la Fraternelle"", la ""Société Economique Immobiliére"", ""Le cottage stéphanois"".","Dossiers des délibérations du Conseil municipal sur des constructions avec la SA d'HLM ""la Fraternelle"", la ""Société Economique Immobiliére"", ""Le cottage stéphanois"".","Support papier","0,30",9
3653,"Archives municipales de St Etienne","W","09/08/1978",NA,"Versement",NA,NA,"Délibérations pour des emprunts sur les travaux de voirie, distribution d'eau et éclairage public. (1954-1964)","Délibérations pour des emprunts sur les travaux de voirie, distribution d'eau et éclairage public. (1954-1964)","Support papier","0,45",12
3654,"Archives municipales de St Etienne","W","09/08/1978",NA,"Versement",NA,NA,"Délibérations sur l'OPHLM de St Etienne : construction de logements à la Richalandière et à la Marandinière (1954-1964)","Délibérations sur l'OPHLM de St Etienne : construction de logements à la Richalandière et à la Marandinière (1954-1964)","Support papier","0,30",3
3655,"Archives municipales de St Etienne","W","09/08/1978",NA,"Versement",NA,NA,"Délibérations sur la Maison de la Culture pour emprunts et travaux de construction, suivi de l'organisation de l'association ""maison de la culture"" (1963-1970)","Délibérations sur la Maison de la Culture pour emprunts et travaux de construction, suivi de l'organisation de l'association ""maison de la culture"" (1963-1970)","Support papier","0,80",5
3660,"Archives municipales de St Etienne",NA,"08/08/1978",NA,"Versement",NA,NA,"DOSSIERS DE DEMANDES D'INTRODUCTION DE FAMILLES ALGERIENNES-CORRESPONDANCE AVEC INSEE-INDEMNITES PAYEES AUX FONCTIONNAIRES DES FINANCES","DOSSIERS DE DEMANDES D'INTRODUCTION DE FAMILLES ALGERIENNES-CORRESPONDANCE AVEC INSEE-INDEMNITES PAYEES AUX FONCTIONNAIRES DES FINANCES","Support mixte","0,00",6
3667,"Archives municipales de St Etienne",NA,"01/09/1978",NA,"Versement",NA,NA,"DOSSIERS DU CM : plan de développement economique du 4/09/1975.","DOSSIERS DU CM : plan de développement economique du 4/09/1975.","Support papier","0,15",1
3674,"Archives municipales de St Etienne",NA,"25/09/1978",NA,"Versement",NA,NA,"Rapports annuels, expulsion, relations avec offices des HLM. (1964-1977) ; Fichier APRIF (sd) ; Fichier des demandes de logement à la société Logirel (1971-1972)","Rapports annuels, expulsion, relations avec offices des HLM. (1964-1977) ; Fichier APRIF (sd) ; Fichier des demandes de logement à la société Logirel (1971-1972)","Support papier","1,60",28
3676,"Archives municipales de St Etienne",NA,"04/10/1978",NA,"Versement",NA,NA,"Dossiers des marchés pour la construction du groupe scolaire n°2 de la Cotonne.","Dossiers des marchés pour la construction du groupe scolaire n°2 de la Cotonne.","Support papier","0,20",1
3677,"Archives municipales de St Etienne",NA,"04/10/1978",NA,"Versement",NA,NA,"DOSSIERS DU CM: groupe scolaire de la ZAC de Bergson","DOSSIERS DU CM: groupe scolaire de la ZAC de Bergson","Support papier","0,60",14
3696,"Archives municipales de St Etienne",NA,"21/11/1978",NA,"Versement",NA,NA,"EQUIPEMENTS SPORTIFS MUNICIPALISES","EQUIPEMENTS SPORTIFS MUNICIPALISES","Support papier","0,70",15
3698,"Archives municipales de St Etienne",NA,"21/11/1978",NA,"Versement",NA,NA,"DOSSIERS DU CM:plan de developpement economique du 4/09/1975","DOSSIERS DU CM:plan de developpement economique du 4/09/1975","Support papier","0,15",4
3700,"Archives municipales de St Etienne",NA,"29/11/1978",NA,"Versement",NA,NA,"Marchés pour la construction des installations sportives du collége d'enseignement secondaire du Puits de la Loire.","Marchés pour la construction des installations sportives du collége d'enseignement secondaire du Puits de la Loire.","Support papier","0,40",2
3701,"Archives municipales de St Etienne",NA,"30/11/1978",NA,"Versement",NA,NA,"Marché pour l'extension du groupe scolaire Chabrier (2A de la ZUP de Montreynaud)","Marché pour l'extension du groupe scolaire Chabrier (2A de la ZUP de Montreynaud)","Support papier","0,10",1
3702,"Archives municipales de St Etienne",NA,"30/11/1978",NA,"Versement",NA,NA,"Projet abandonné pour la construction du groupe scolaire du Bernay la Riviére","Projet abandonné pour la construction du groupe scolaire du Bernay la Riviére","Support mixte","0,10",1
3704,"Archives municipales de St Etienne","W","11/12/1978",NA,"Versement",NA,NA,"Chrono","Chrono","Support papier","0,80",11
3716,"Archives municipales de St Etienne","W","17/01/1979","Archives publiques","Versement",NA,NA,"Internement d'office, gestion des créches et résidences pour personnes âgées, médecine préventive, comité de gestion des oeuvres sociales","Internement d'office, gestion des créches et résidences pour personnes âgées, médecine préventive, comité de gestion des oeuvres sociales","Support papier","5,60",32
3719,"Archives municipales de St Etienne",NA,"29/01/1979",NA,"Versement",NA,NA,"Dossiers des délibérations pour la construction d'un bâtiment d'animation à l a Métare","Dossiers des délibérations pour la construction d'un bâtiment d'animation à l a Métare","Support papier","0,10",1
3720,"Archives municipales de St Etienne",NA,"30/01/1979",NA,"Versement",NA,NA,"DOSSIERS DU CM:plan de developpement economique du 4/09/1975","DOSSIERS DU CM:plan de developpement economique du 4/09/1975","Support papier","0,15",3
3721,"Archives municipales de St Etienne",NA,"01/02/1979",NA,"Versement",NA,NA,"Construction d'un marché couvert et d'une salle des fêtes à Terrenoire : délibérations du conseil municipal, conseils d'adjoints, dossiers d'adjudication.","Construction d'un marché couvert et d'une salle des fêtes à Terrenoire : délibérations du conseil municipal, conseils d'adjoints, dossiers d'adjudication.","Support papier","0,45",3
3723,"Archives municipales de St Etienne",NA,"18/01/1979",NA,"Versement",NA,NA,"Courrier action sociale","Courrier action sociale","Support papier","0,00",15
3724,"Archives municipales de St Etienne",NA,"02/02/1979",NA,"Versement",NA,NA,"IMPRIMES DE SAISIE PAIE,BROUILLONS DECLARATIONS FISCALES,LISTES","IMPRIMES DE SAISIE PAIE,BROUILLONS DECLARATIONS FISCALES,LISTES","Support papier","5,80",0
3726,"Archives municipales de St Etienne",NA,"09/02/1979",NA,"Versement",NA,NA,"LISTING INFORMATIQUE","LISTING INFORMATIQUE","Support papier","0,00",1
3727,"Archives municipales de St Etienne",NA,"08/02/1979",NA,"Versement",NA,NA,"Installation couverte et de plein air au CES Marc Séguin","Installation couverte et de plein air au CES Marc Séguin","Support papier","0,10",1
3732,"Archives municipales de St Etienne",NA,"19/02/1979",NA,"Versement",NA,NA,"FACTURES ET LIVRES COMPTABLES","FACTURES ET LIVRES COMPTABLES","Support papier","0,70",19
3733,"Archives municipales de St Etienne",NA,"28/02/1979",NA,"Versement",NA,NA,"Registres des objets trouvés","Registres des objets trouvés","Support papier","0,45",3
3737,"Archives municipales de St Etienne",NA,"06/03/1979",NA,"Versement",NA,NA,"PIECES DE DEPENSES-MANDATS HORS BUDGET-LIVRE DES MOUVEMENTS DEPENSES ET RECETTES-VOLUMES DE PAIES-","PIECES DE DEPENSES-MANDATS HORS BUDGET-LIVRE DES MOUVEMENTS DEPENSES ET RECETTES-VOLUMES DE PAIES-","Support papier","0,00",53
3741,"Archives municipales de St Etienne",NA,"20/03/1979",NA,"Versement",NA,NA,"HISTORIQUES,MATRICULES,ALPHABETIQUES,DOSSIERS PAIES","HISTORIQUES,MATRICULES,ALPHABETIQUES,DOSSIERS PAIES","Support papier","0,00",4
